plot_scenario_id,plot_coordinates,geometry,Years,Biodiversity,Biomass dry matter,CO2 e stock,Cumulative balance,Erosion,Labor days,Revenue
24,7.0470919795937625:35.280165135687305,"POLYGON ((35.27812614502693 7.04707479572497, 35.278390732227905 7.047214577642466, 35.27896982874324 7.0473743284053185, 35.279029735279316 7.047733767621737, 35.27890992220718 7.047878541750572, 35.278979813165925 7.048232988755651, 35.28013800619661 7.047843596271198, 35.28099666654694 7.047454203786745, 35.2810166353923 7.04742425051871, 35.28237569748055 7.046779252712826, 35.28227529208874 7.046754151364872, 35.282030553946186 7.0464403845154475, 35.28103277536502 7.046791803386803, 35.28077548654849 7.046264675079769, 35.2807127331786 7.046019936937218, 35.28017932953458 7.046195646372896, 35.27972750527141 7.046402732493516, 35.27934470971511 7.046703948668964, 35.27876110337518 7.046936136137538, 35.27812614502693 7.04707479572497))",2059,1.181836712,0,31.53760569,-1400.320126,0.160221586,1270.446338,5499.64096
24,7.0470919795937625:35.280165135687305,"POLYGON ((35.27812614502693 7.04707479572497, 35.278390732227905 7.047214577642466, 35.27896982874324 7.0473743284053185, 35.279029735279316 7.047733767621737, 35.27890992220718 7.047878541750572, 35.278979813165925 7.048232988755651, 35.28013800619661 7.047843596271198, 35.28099666654694 7.047454203786745, 35.2810166353923 7.04742425051871, 35.28237569748055 7.046779252712826, 35.28227529208874 7.046754151364872, 35.282030553946186 7.0464403845154475, 35.28103277536502 7.046791803386803, 35.28077548654849 7.046264675079769, 35.2807127331786 7.046019936937218, 35.28017932953458 7.046195646372896, 35.27972750527141 7.046402732493516, 35.27934470971511 7.046703948668964, 35.27876110337518 7.046936136137538, 35.27812614502693 7.04707479572497))",2060,1.184868762,0,31.70017354,-117.4338185,0.160593802,1287.455193,5397.40188
24,7.0470919795937625:35.280165135687305,"POLYGON ((35.27812614502693 7.04707479572497, 35.278390732227905 7.047214577642466, 35.27896982874324 7.0473743284053185, 35.279029735279316 7.047733767621737, 35.27890992220718 7.047878541750572, 35.278979813165925 7.048232988755651, 35.28013800619661 7.047843596271198, 35.28099666654694 7.047454203786745, 35.2810166353923 7.04742425051871, 35.28237569748055 7.046779252712826, 35.28227529208874 7.046754151364872, 35.282030553946186 7.0464403845154475, 35.28103277536502 7.046791803386803, 35.28077548654849 7.046264675079769, 35.2807127331786 7.046019936937218, 35.28017932953458 7.046195646372896, 35.27972750527141 7.046402732493516, 35.27934470971511 7.046703948668964, 35.27876110337518 7.046936136137538, 35.27812614502693 7.04707479572497))",2061,1.185271232,0,31.91273743,1052.951522,0.160342944,1283.192111,5467.444058
24,7.0470919795937625:35.280165135687305,"POLYGON ((35.27812614502693 7.04707479572497, 35.278390732227905 7.047214577642466, 35.27896982874324 7.0473743284053185, 35.279029735279316 7.047733767621737, 35.27890992220718 7.047878541750572, 35.278979813165925 7.048232988755651, 35.28013800619661 7.047843596271198, 35.28099666654694 7.047454203786745, 35.2810166353923 7.04742425051871, 35.28237569748055 7.046779252712826, 35.28227529208874 7.046754151364872, 35.282030553946186 7.0464403845154475, 35.28103277536502 7.046791803386803, 35.28077548654849 7.046264675079769, 35.2807127331786 7.046019936937218, 35.28017932953458 7.046195646372896, 35.27972750527141 7.046402732493516, 35.27934470971511 7.046703948668964, 35.27876110337518 7.046936136137538, 35.27812614502693 7.04707479572497))",2062,1.185191483,0,0.575934783,4371.219324,0.160111225,3392.511664,36582.69102
24,7.0470919795937625:35.280165135687305,"POLYGON ((35.27812614502693 7.04707479572497, 35.278390732227905 7.047214577642466, 35.27896982874324 7.0473743284053185, 35.279029735279316 7.047733767621737, 35.27890992220718 7.047878541750572, 35.278979813165925 7.048232988755651, 35.28013800619661 7.047843596271198, 35.28099666654694 7.047454203786745, 35.2810166353923 7.04742425051871, 35.28237569748055 7.046779252712826, 35.28227529208874 7.046754151364872, 35.282030553946186 7.0464403845154475, 35.28103277536502 7.046791803386803, 35.28077548654849 7.046264675079769, 35.2807127331786 7.046019936937218, 35.28017932953458 7.046195646372896, 35.27972750527141 7.046402732493516, 35.27934470971511 7.046703948668964, 35.27876110337518 7.046936136137538, 35.27812614502693 7.04707479572497))",2063,0.527365825,0,3.120101301,28264.50089,0.162786453,1034.377194,6737.250605
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2023,1.181836712,1.37131808,146.8534394,-103.6519135,0.160221586,596.8789359,2420.31811
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2024,1.188985119,1.33136456,154.4100633,343.8591456,0.159779161,613.5971144,2545.448769
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2025,1.185305811,1.40343883,159.790759,854.3094975,0.160279195,649.5294037,2614.011076
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2026,1.181509688,1.33290606,166.9252051,1325.859253,0.160412832,613.3619764,2453.882384
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2027,1.185305811,1.37704551,174.8920611,1714.098054,0.160279195,737.046419,2387.545251
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2028,1.557954004,1.514756652,183.5216289,773.0988982,-0.485957268,571.8928678,112.5995773
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2029,1.334118868,1.44082471,188.4791953,-757.8229041,-0.038097047,448.7800245,96.17048272
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2030,1.191850502,1.443547322,196.3135297,-2251.509498,0.151303691,406.4788671,85.02567176
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2031,1.185305811,1.37873619,203.8992071,-3639.909438,0.160279195,459.5312397,822.007894
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2032,1.185191483,1.274567991,210.3338536,-4483.253159,0.160111225,521.9241432,1748.151259
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2033,1.18160965,1.37646007,214.2124514,-4635.477171,0.160858136,627.0419205,2485.461559
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2034,1.18856201,1.398911365,221.4339812,-4376.77667,0.160035136,660.0068229,2782.796336
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2035,1.181836712,1.321450645,228.2673754,-3922.964398,0.160221586,647.0316653,2818.354121
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2036,1.188985119,1.445795663,235.6554883,-3381.273068,0.159779161,678.693487,2837.400891
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2037,1.181189454,1.350159126,238.8514373,-2893.997542,0.161093836,663.8839302,2826.30434
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2038,1.185156902,1.363004336,245.52748,-2354.430529,0.160174979,649.7729794,2745.226716
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2039,1.185305811,1.306526172,251.9929467,-1826.631739,0.160279195,637.6749428,2759.93432
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2040,1.188985119,1.287282815,257.9367143,-1223.726859,0.159779161,639.5217111,2789.819581
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2041,1.177712869,1.366269643,260.9323934,-592.1930088,0.161068706,640.147603,2677.91508
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2042,1.188985119,1.352478637,267.3141697,-26.85225104,0.159779161,646.9637089,2750.930575
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2043,1.185305811,1.293616853,273.4718805,596.0857117,0.160279195,641.8030211,2810.099103
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2044,1.185191483,1.39798926,280.009949,1280.813746,0.160111225,650.2963319,2706.033713
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2045,1.181169677,1.399292533,282.9055985,1832.26335,0.161136269,631.0558902,2511.072273
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2046,1.188985119,1.318062233,288.7518473,2269.595897,0.159779161,613.0460022,2479.003811
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2047,1.181836712,1.29177646,294.6303762,2679.489357,0.160221586,713.9471013,2317.171033
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2048,1.557954004,1.510258063,298.0875529,1738.289787,-0.489154995,571.8748093,120.8538687
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2049,1.335531174,1.434344139,304.7580224,229.5765198,-0.037203166,441.6609372,97.11964965
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2050,1.190055008,1.381831185,310.942822,-1210.978898,0.151078809,399.2179926,85.45154018
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2051,1.185305811,1.391646709,317.3397241,-2537.773661,0.160279195,458.5512273,797.9861997
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2052,1.186654875,1.369495521,319.310315,-3361.969037,0.159872344,559.9091258,1755.661209
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2053,1.179937318,1.309831093,324.9284171,-3567.054877,0.161075745,604.4313986,2448.78146
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2054,1.188985119,1.418514576,331.1022346,-3245.517396,0.159779161,639.7592414,2619.602509
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2055,1.185305811,1.347865006,336.9208587,-2849.054021,0.160279195,630.4171582,2683.08766
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2056,1.181495322,1.358111854,338.4630567,-2343.84349,0.160690166,679.3700269,2911.066918
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2057,1.184796029,1.42702891,344.8072542,-1751.313605,0.160635548,645.3518486,2680.299538
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2058,1.188985119,1.408220882,350.6983829,-1251.724625,0.159779161,646.2872816,2685.851718
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2059,1.181836712,1.320925109,356.1191285,-725.324378,0.160221586,658.0535999,2848.651237
25,7.046429414783596:35.27067218017548,"POLYGON ((35.27019585520673 7.047270767462489, 35.27073938001887 7.046844473492188, 35.271400135672835 7.047004333731051, 35.27170387012667 7.046258319283022, 35.2713202055534 7.0458959694082655, 35.27073938001887 7.045698808447001, 35.2704303168904 7.045469675437963, 35.27032907207245 7.045709465796258, 35.27025979930227 7.046199703862105, 35.26975357521254 7.046412850847257, 35.26962568702145 7.046418179521885, 35.269508456179615 7.046546067712976, 35.27018842741059 7.047278699931317, 35.27019585520673 7.047270767462489))",2060,1.184868762,1.420366715,357.8191007,-60.82724215,0.160593802,666.8636837,2795.69442
